file_name,subset,content_type,width,height,resolution,quality,aspect_ratio,image_mode,format,source_tag,competition,region,split
Screenshot_2026-03-07-02-43-48-31_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-43-49-45_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-46-26-87_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-46-33-07_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-46-34-79_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-46-36-25_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-46-39-15_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-46-52-87_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-46-53-98_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-46-55-56_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-47-10-67_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-47-45-03_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-49-08-92_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-49-10-61_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,test
Screenshot_2026-03-07-02-49-11-63_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-49-12-90_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-49-38-15_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-49-39-94_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-49-41-88_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-50-41-25_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-50-43-81_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-50-46-09_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-52-11-00_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-52-12-27_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,validation
Screenshot_2026-03-07-02-52-18-19_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-52-20-68_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,validation
Screenshot_2026-03-07-02-52-23-86_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-52-28-18_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-52-31-93_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,test
Screenshot_2026-03-07-02-53-29-90_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,validation
Screenshot_2026-03-07-02-53-32-26_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-53-33-90_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-53-35-16_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-53-56-02_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-54-15-79_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-54-17-76_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-54-19-82_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-54-23-09_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-54-30-39_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-54-32-09_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-54-33-57_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-54-35-12_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-54-45-03_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-54-46-64_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-54-48-08_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,test
Screenshot_2026-03-07-02-54-49-30_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-55-40-84_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-55-43-93_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-55-46-46_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-02-59-58-05_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-03-00-00-15_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-03-00-01-80_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-03-00-03-10_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-03-00-05-77_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-03-00-46-97_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-03-00-49-81_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-03-00-51-74_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-03-00-56-54_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
Screenshot_2026-03-07-03-02-07-91_1a3470fdad2c876838d52025d6e8e357.jpg,games,synthetic,2412,1080,2412x1080,Full HD,2.233,RGB,JPEG,real_cricket,Synthetic (video game),In-game venues,train
